record_id,group_id,split
emscad_01534,group_01355,train
emscad_01535,group_01356,train
emscad_01537,group_01358,train
emscad_01538,group_01359,train
emscad_01539,group_01360,train
emscad_01540,group_01361,train
emscad_01541,group_01362,train
emscad_01542,group_01363,train
emscad_01543,group_01364,train
emscad_01544,group_01365,train
emscad_01545,group_01366,train
emscad_01546,group_01367,train
emscad_01547,group_01368,train
emscad_01551,group_01372,train
emscad_01552,group_01373,train
emscad_01553,group_01374,train
emscad_01555,group_01376,train
emscad_01558,group_01379,train
emscad_01559,group_01380,train
emscad_01560,group_01381,train
emscad_01561,group_01382,train
emscad_01562,group_01383,train
emscad_01564,group_01385,train
emscad_01565,group_01386,train
emscad_01566,group_01387,train
emscad_01567,group_01388,train
emscad_01568,group_01389,train
emscad_01569,group_01390,train
emscad_01570,group_01391,train
emscad_01571,group_01392,train
emscad_01572,group_01393,train
emscad_01574,group_01394,train
emscad_01575,group_01395,train
emscad_01576,group_01396,train
emscad_01578,group_01398,train
emscad_01579,group_01399,train
emscad_01580,group_00559,train
emscad_01582,group_01401,train
emscad_01583,group_01402,train
emscad_01585,group_01404,train
emscad_01587,group_01406,train
emscad_01589,group_01408,train
emscad_01594,group_01411,train
emscad_01595,group_01408,train
emscad_01596,group_01305,train
emscad_01597,group_01412,train
emscad_01599,group_01413,train
emscad_01602,group_01416,train
emscad_01603,group_01417,train
emscad_01604,group_01418,train
emscad_01605,group_01419,train
emscad_01606,group_01420,train
emscad_01610,group_01423,train
emscad_01611,group_01424,train
emscad_01614,group_01427,train
emscad_01616,group_01429,train
emscad_01617,group_01430,train
emscad_01618,group_01431,train
emscad_01620,group_01432,train
emscad_01621,group_01433,train
emscad_01622,group_01434,train
emscad_01623,group_01435,train
emscad_01624,group_01436,train
emscad_01625,group_01437,train
emscad_01627,group_01438,train
emscad_01628,group_01439,train
emscad_01629,group_00951,train
emscad_01631,group_01441,train
emscad_01632,group_01442,train
emscad_01633,group_01443,train
emscad_01634,group_01444,train
emscad_01636,group_01445,train
emscad_01639,group_01447,train
emscad_01640,group_00347,train
emscad_01641,group_01448,train
emscad_01644,group_01451,train
emscad_01645,group_01452,train
emscad_01649,group_01456,train
emscad_01650,group_01457,train
emscad_01653,group_01460,train
emscad_01654,group_01461,train
emscad_01657,group_01463,train
emscad_01658,group_01464,train
emscad_01659,group_01465,train
emscad_01660,group_01466,train
emscad_01661,group_01467,train
emscad_01662,group_01468,train
emscad_01663,group_01469,train
emscad_01664,group_01470,train
emscad_01666,group_01471,train
emscad_01667,group_01472,train
emscad_01670,group_01475,train
emscad_01671,group_01476,train
emscad_01672,group_01477,train
emscad_01676,group_01481,train
emscad_01677,group_01482,train
emscad_01678,group_01483,train
emscad_01679,group_01484,train
emscad_01680,group_01485,train
emscad_01681,group_01486,train
emscad_01682,group_01487,train
emscad_01683,group_01488,train
emscad_01685,group_01490,train
emscad_01686,group_01491,train
emscad_01687,group_01492,train
emscad_01688,group_01493,train
emscad_01689,group_01494,train
emscad_01690,group_01495,train
emscad_01691,group_01496,train
emscad_01692,group_01497,train
emscad_01695,group_01500,train
emscad_01696,group_01501,train
emscad_01697,group_01502,train
emscad_01698,group_01503,train
emscad_01701,group_01505,train
emscad_01702,group_01506,train
emscad_01703,group_01507,train
emscad_01704,group_01508,train
emscad_01706,group_00240,train
emscad_01707,group_01509,train
emscad_01708,group_01510,train
emscad_01709,group_01511,train
emscad_01711,group_00029,train
emscad_01712,group_01513,train
emscad_01714,group_01515,train
emscad_01718,group_01519,train
emscad_01720,group_01521,train
emscad_01721,group_01522,train
emscad_01722,group_01523,train
emscad_01723,group_01524,train
emscad_01724,group_01525,train
emscad_01726,group_01527,train
emscad_01727,group_01528,train
emscad_01728,group_01529,train
emscad_01730,group_01531,train
emscad_01731,group_01532,train
emscad_01733,group_00256,train
emscad_01734,group_01534,train
emscad_01735,group_01535,train
emscad_01736,group_01536,train
emscad_01737,group_01537,train
emscad_01739,group_00080,train
emscad_01742,group_01541,train
emscad_01743,group_01542,train
emscad_01745,group_01544,train
emscad_01746,group_01545,train
emscad_01747,group_01465,train
emscad_01748,group_01546,train
emscad_01749,group_01547,train
emscad_01750,group_01548,train
emscad_01752,group_01550,train
emscad_01753,group_01551,train
emscad_01754,group_01552,train
emscad_01755,group_01553,train
emscad_01756,group_01554,train
emscad_01757,group_01555,train
emscad_01759,group_01557,train
emscad_01760,group_01558,train
emscad_01767,group_01565,train
emscad_01771,group_01569,train
emscad_01772,group_01570,train
emscad_01773,group_01571,train
emscad_01775,group_01573,train
emscad_01776,group_01574,train
emscad_01777,group_01575,train
emscad_01778,group_01576,train
emscad_01779,group_01577,train
emscad_01780,group_01578,train
emscad_01781,group_01579,train
emscad_01782,group_01580,train
emscad_01783,group_01581,train
emscad_01784,group_01582,train
emscad_01785,group_01583,train
emscad_01786,group_01584,train
emscad_01788,group_01586,train
emscad_01789,group_01587,train
emscad_01790,group_01588,train
emscad_01792,group_01590,train
emscad_01793,group_01591,train
emscad_01796,group_01594,train
emscad_01797,group_01595,train
emscad_01798,group_01596,train
emscad_01799,group_01597,train
emscad_01800,group_01598,train
emscad_01802,group_01600,train
emscad_01803,group_01601,train
emscad_01805,group_01602,train
emscad_01806,group_01603,train
emscad_01807,group_01604,train
emscad_01808,group_01605,train
emscad_01809,group_01606,train
emscad_01810,group_01607,train
emscad_01811,group_01608,train
emscad_01815,group_01611,train
emscad_01817,group_01612,train
emscad_01818,group_01613,train
emscad_01819,group_01614,train
emscad_01822,group_01617,train
emscad_01824,group_01619,train
emscad_01825,group_01620,train
emscad_01826,group_01621,train
emscad_01827,group_01622,train
emscad_01828,group_01623,train
emscad_01830,group_01625,train
emscad_01831,group_01626,train
emscad_01832,group_01627,train
emscad_01836,group_01630,train
emscad_01839,group_01633,train
emscad_01840,group_01634,train
emscad_01841,group_01635,train
emscad_01843,group_01637,train
emscad_01844,group_01638,train
emscad_01845,group_01639,train
emscad_01846,group_01640,train
emscad_01848,group_01642,train
emscad_01849,group_01643,train
emscad_01850,group_01644,train
emscad_01851,group_01645,train
emscad_01852,group_01646,train
emscad_01853,group_01647,train
emscad_01854,group_01648,train
emscad_01855,group_01649,train
emscad_01859,group_01653,train
emscad_01860,group_01654,train
emscad_01861,group_01655,train
emscad_01862,group_00037,train
emscad_01865,group_01657,train
emscad_01866,group_01658,train
emscad_01868,group_01660,train
emscad_01869,group_01661,train
emscad_01870,group_01662,train
emscad_01871,group_00337,train
emscad_01872,group_01663,train
emscad_01873,group_01664,train
emscad_01874,group_01665,train
emscad_01875,group_01666,train
emscad_01879,group_01669,train
emscad_01882,group_01672,train
emscad_01884,group_00124,train
emscad_01886,group_01674,train
emscad_01887,group_01675,train
emscad_01888,group_01676,train
emscad_01889,group_01677,train
emscad_01890,group_01678,train
emscad_01892,group_01680,train
emscad_01895,group_01683,train
emscad_01898,group_01686,train
emscad_01899,group_01687,train
emscad_01901,group_01689,train
emscad_01903,group_01691,train
emscad_01905,group_01693,train
emscad_01906,group_01694,train
emscad_01907,group_01695,train
emscad_01909,group_01697,train
emscad_01910,group_01698,train
emscad_01914,group_01702,train
emscad_01916,group_01704,train
emscad_01919,group_01706,train
emscad_01922,group_01708,train
emscad_01923,group_01709,train
emscad_01924,group_01710,train
emscad_01925,group_01711,train
emscad_01926,group_01712,train
emscad_01927,group_01713,train
emscad_01929,group_01715,train
emscad_01931,group_01717,train
emscad_01932,group_01718,train
emscad_01933,group_01719,train
emscad_01934,group_01720,train
emscad_01936,group_01722,train
emscad_01939,group_01725,train
emscad_01941,group_01727,train
emscad_01944,group_01729,train
emscad_01947,group_01731,train
emscad_01948,group_00978,train
emscad_01949,group_01732,train
emscad_01950,group_01155,train
emscad_01951,group_01733,train
emscad_01952,group_01734,train
emscad_01954,group_01736,train
emscad_01955,group_01737,train
emscad_01956,group_01738,train
emscad_01957,group_01739,train
emscad_01959,group_01741,train
emscad_01960,group_01742,train
emscad_01962,group_00023,train
emscad_01964,group_01745,train
emscad_01966,group_01747,train
emscad_01967,group_01748,train
emscad_01968,group_01749,train
emscad_01969,group_01750,train
emscad_01972,group_01753,train
emscad_01974,group_01755,train
emscad_01976,group_01757,train
emscad_01978,group_01759,train
emscad_01979,group_01760,train
emscad_01982,group_01763,train
emscad_01985,group_01765,train
emscad_01986,group_01766,train
emscad_01988,group_01768,train
emscad_01989,group_01769,train
emscad_01990,group_01770,train
emscad_01991,group_01771,train
emscad_01992,group_01772,train
emscad_01993,group_01773,train
emscad_01994,group_01774,train
emscad_01995,group_01775,train
emscad_01997,group_01777,train
emscad_01998,group_00010,train
emscad_01999,group_01778,train
emscad_02000,group_01779,train
emscad_02004,group_01783,train
emscad_02005,group_01784,train
emscad_02006,group_01785,train
emscad_02008,group_01787,train
emscad_02011,group_01789,train
emscad_02012,group_01790,train
emscad_02015,group_01793,train
emscad_02016,group_01794,train
emscad_02017,group_01795,train
emscad_02018,group_01796,train
emscad_02020,group_01798,train
emscad_02022,group_01799,train
emscad_02023,group_01800,train
emscad_02026,group_01803,train
emscad_02027,group_01804,train
emscad_02028,group_01805,train
emscad_02029,group_01806,train
emscad_02030,group_01807,train
emscad_02032,group_01808,train
emscad_02033,group_01809,train
emscad_02034,group_01810,train
emscad_02035,group_01811,train
emscad_02036,group_01812,train
emscad_02037,group_01813,train
emscad_02038,group_01814,train
emscad_02040,group_01816,train
emscad_02041,group_01817,train
emscad_02043,group_00240,train
emscad_02044,group_01818,train
emscad_02045,group_01819,train
emscad_02047,group_01820,train
emscad_02048,group_01821,train
emscad_02049,group_01822,train
emscad_02050,group_01823,train
emscad_02051,group_01824,train
emscad_02052,group_01825,train
emscad_02054,group_01827,train
emscad_02056,group_01829,train
emscad_02057,group_01830,train
emscad_02060,group_01832,train
emscad_02061,group_00031,train
emscad_02062,group_01833,train
emscad_02064,group_01835,train
emscad_02066,group_01837,train
emscad_02067,group_01838,train
emscad_02068,group_01839,train
emscad_02069,group_00037,train
emscad_02071,group_01840,train
emscad_02073,group_01842,train
emscad_02076,group_01845,train
emscad_02077,group_01846,train
emscad_02079,group_01848,train
emscad_02080,group_01849,train
emscad_02084,group_01853,train
emscad_02085,group_01854,train
emscad_02086,group_01855,train
emscad_02087,group_01856,train
emscad_02088,group_00080,train
emscad_02090,group_01858,train
emscad_02091,group_01859,train
emscad_02092,group_01860,train
emscad_02094,group_01862,train
emscad_02095,group_01863,train
emscad_02096,group_01864,train
emscad_02098,group_01865,train
emscad_02099,group_01866,train
emscad_02100,group_01867,train
emscad_02101,group_01868,train
emscad_02104,group_01871,train
emscad_02105,group_01872,train
emscad_02106,group_01873,train
emscad_02107,group_01874,train
emscad_02108,group_01875,train
emscad_02109,group_01876,train
emscad_02110,group_00010,train
emscad_02111,group_01877,train
emscad_02113,group_01879,train
emscad_02114,group_01880,train
emscad_02115,group_01881,train
emscad_02117,group_01883,train
emscad_02118,group_01884,train
emscad_02119,group_01885,train
emscad_02120,group_01886,train
emscad_02121,group_01887,train
emscad_02123,group_00425,train
emscad_02124,group_01889,train
emscad_02125,group_01890,train
emscad_02126,group_01891,train
emscad_02127,group_01892,train
emscad_02128,group_01893,train
emscad_02129,group_01894,train
emscad_02130,group_01895,train
emscad_02131,group_01896,train
emscad_02132,group_01897,train
emscad_02133,group_01898,train
emscad_02134,group_01899,train
emscad_02135,group_01900,train
emscad_02136,group_01901,train
emscad_02138,group_01903,train
emscad_02139,group_01904,train
emscad_02142,group_01906,train
emscad_02144,group_01908,train
emscad_02145,group_01909,train
emscad_02147,group_01911,train
emscad_02149,group_01913,train
emscad_02152,group_01915,train
emscad_02153,group_01916,train
emscad_02154,group_01917,train
emscad_02156,group_01919,train
emscad_02158,group_01921,train
emscad_02159,group_01922,train
emscad_02160,group_01923,train
emscad_02161,group_00080,train
emscad_02163,group_01925,train
emscad_02164,group_01926,train
emscad_02166,group_01928,train
emscad_02170,group_00240,train
emscad_02171,group_01932,train
emscad_02172,group_01933,train
emscad_02173,group_01934,train
emscad_02174,group_01935,train
emscad_02176,group_01937,train
emscad_02179,group_01940,train
emscad_02181,group_01942,train
emscad_02183,group_01943,train
emscad_02184,group_01944,train
emscad_02186,group_01946,train
emscad_02187,group_01947,train
emscad_02191,group_01951,train
emscad_02192,group_01952,train
emscad_02197,group_01957,train
emscad_02198,group_01958,train
emscad_02199,group_01959,train
emscad_02201,group_01960,train
emscad_02204,group_01962,train
emscad_02205,group_01963,train
emscad_02208,group_01966,train
emscad_02211,group_01967,train
emscad_02213,group_01969,train
emscad_02214,group_01970,train
emscad_02215,group_01971,train
emscad_02216,group_01972,train
