record_id,label,outer_split,development_split
emscad_01061,0,train,train
emscad_01062,0,train,train
emscad_01063,0,test,test
emscad_01064,0,train,train
emscad_01065,0,test,test
emscad_01066,0,train,train
emscad_01067,0,train,train
emscad_01068,0,train,validation
emscad_01069,0,train,train
emscad_01070,0,train,train
emscad_01071,0,test,test
emscad_01072,0,train,train
emscad_01073,0,train,train
emscad_01074,0,train,train
emscad_01075,0,test,test
emscad_01076,0,train,validation
emscad_01077,0,train,validation
emscad_01078,0,train,train
emscad_01079,0,train,train
emscad_01080,0,train,train
emscad_01081,0,train,train
emscad_01082,0,train,train
emscad_01083,0,test,test
emscad_01084,0,train,train
emscad_01085,0,train,train
emscad_01086,0,train,train
emscad_01087,0,train,validation
emscad_01088,0,train,train
emscad_01089,0,train,train
emscad_01090,0,train,train
emscad_01091,0,train,validation
emscad_01092,0,train,validation
emscad_01093,0,train,validation
emscad_01094,0,train,train
emscad_01095,0,test,test
emscad_01096,0,train,train
emscad_01097,0,train,train
emscad_01098,0,test,test
emscad_01099,0,test,test
emscad_01100,0,train,validation
emscad_01101,0,train,train
emscad_01102,0,train,validation
emscad_01103,0,train,train
emscad_01104,0,test,test
emscad_01105,0,train,train
emscad_01106,0,train,validation
emscad_01107,0,train,train
emscad_01108,0,train,validation
emscad_01109,0,train,train
emscad_01110,0,train,train
emscad_01111,0,train,train
emscad_01112,0,test,test
emscad_01113,0,test,test
emscad_01114,0,test,test
emscad_01115,0,test,test
emscad_01116,0,test,test
emscad_01117,0,train,train
emscad_01118,0,train,train
emscad_01119,0,train,train
emscad_01120,0,train,validation
emscad_01121,0,train,train
emscad_01122,0,test,test
emscad_01123,0,train,train
emscad_01124,0,train,validation
emscad_01125,0,train,train
emscad_01126,0,train,train
emscad_01127,0,train,train
emscad_01128,0,test,test
emscad_01129,0,train,train
emscad_01130,0,train,validation
emscad_01131,0,train,train
emscad_01132,0,train,train
emscad_01133,0,test,test
emscad_01134,0,train,validation
emscad_01135,0,test,test
emscad_01136,0,train,train
emscad_01137,0,test,test
emscad_01138,0,train,train
emscad_01139,1,train,train
emscad_01140,0,test,test
emscad_01141,0,test,test
emscad_01142,0,train,train
emscad_01143,0,test,test
emscad_01144,0,train,train
emscad_01145,0,train,train
emscad_01146,0,test,test
emscad_01147,0,test,test
emscad_01148,0,test,test
emscad_01149,0,train,train
emscad_01150,0,train,train
emscad_01151,0,train,validation
emscad_01152,0,train,train
emscad_01153,1,test,test
emscad_01154,0,train,train
emscad_01155,0,train,train
emscad_01156,0,train,train
emscad_01157,0,train,train
emscad_01158,0,test,test
emscad_01159,0,train,validation
emscad_01160,0,train,validation
emscad_01161,0,train,train
emscad_01162,0,train,validation
emscad_01163,0,train,train
emscad_01164,0,train,train
emscad_01165,0,train,validation
emscad_01166,0,train,train
emscad_01167,0,train,train
emscad_01168,0,train,train
emscad_01169,0,train,train
emscad_01170,0,train,train
emscad_01171,1,train,train
emscad_01172,0,test,test
emscad_01173,0,test,test
emscad_01174,0,train,train
emscad_01175,0,train,train
emscad_01176,0,train,train
emscad_01177,0,train,train
emscad_01178,0,train,train
emscad_01179,0,train,validation
emscad_01180,0,test,test
emscad_01181,0,train,train
emscad_01182,0,train,train
emscad_01183,0,train,validation
emscad_01184,0,train,train
emscad_01185,0,train,train
emscad_01186,0,train,train
emscad_01187,0,train,train
emscad_01188,0,test,test
emscad_01189,0,train,train
emscad_01190,0,train,train
emscad_01191,0,train,train
emscad_01192,0,train,train
emscad_01193,0,test,test
emscad_01194,0,test,test
emscad_01195,0,train,train
emscad_01196,0,train,train
emscad_01197,0,train,train
emscad_01198,0,train,train
emscad_01199,0,test,test
emscad_01200,0,train,train
emscad_01201,0,train,train
emscad_01202,0,train,train
emscad_01203,1,train,train
emscad_01204,0,test,test
emscad_01205,1,test,test
emscad_01206,0,train,validation
emscad_01207,0,train,train
emscad_01208,0,train,train
emscad_01209,0,train,train
emscad_01210,0,test,test
emscad_01211,0,test,test
emscad_01212,0,train,train
emscad_01213,0,train,validation
emscad_01214,0,train,train
emscad_01215,0,test,test
emscad_01216,0,train,train
emscad_01217,0,train,validation
emscad_01218,1,train,validation
emscad_01219,0,train,validation
emscad_01220,0,test,test
emscad_01221,0,train,validation
emscad_01222,0,train,train
emscad_01223,0,test,test
emscad_01224,0,train,train
emscad_01225,0,train,train
emscad_01226,0,test,test
emscad_01227,0,train,validation
emscad_01228,0,train,train
emscad_01229,0,train,train
emscad_01230,0,train,train
emscad_01231,0,train,train
emscad_01232,0,train,train
emscad_01233,0,train,validation
emscad_01234,0,train,train
emscad_01235,0,train,validation
emscad_01236,0,train,train
emscad_01237,0,test,test
emscad_01238,0,train,train
emscad_01239,0,train,train
emscad_01240,0,test,test
emscad_01241,0,train,train
emscad_01242,0,test,test
emscad_01243,0,train,train
emscad_01244,0,test,test
emscad_01245,0,test,test
emscad_01246,0,train,train
emscad_01247,0,test,test
emscad_01248,0,train,train
emscad_01249,0,test,test
emscad_01250,0,train,train
emscad_01251,0,train,train
emscad_01252,0,train,validation
emscad_01253,0,train,train
emscad_01254,0,train,validation
emscad_01255,0,train,train
emscad_01256,0,train,validation
emscad_01257,0,test,test
emscad_01258,0,train,train
emscad_01259,0,test,test
emscad_01260,0,train,train
emscad_01261,0,train,train
emscad_01262,0,test,test
emscad_01263,0,train,validation
emscad_01264,0,train,train
emscad_01265,0,test,test
emscad_01266,0,train,train
emscad_01267,0,train,train
emscad_01268,0,train,train
emscad_01269,0,train,validation
emscad_01270,0,train,train
emscad_01271,0,test,test
emscad_01272,0,train,validation
emscad_01273,0,train,train
emscad_01274,0,train,train
emscad_01275,0,train,train
emscad_01276,0,train,validation
emscad_01277,0,train,train
emscad_01278,0,train,train
emscad_01279,0,train,validation
emscad_01280,0,train,train
emscad_01281,0,train,train
emscad_01282,0,train,train
emscad_01283,0,train,train
emscad_01284,0,train,train
emscad_01285,0,train,train
emscad_01286,0,train,train
emscad_01287,0,train,train
emscad_01288,1,train,train
emscad_01289,0,train,train
emscad_01290,0,train,train
emscad_01291,0,train,train
emscad_01292,0,test,test
emscad_01293,0,train,train
emscad_01294,0,train,train
emscad_01295,0,test,test
emscad_01296,0,train,train
emscad_01297,0,train,train
emscad_01298,0,train,train
emscad_01299,0,test,test
emscad_01300,0,train,train
emscad_01301,0,train,train
emscad_01302,0,train,train
emscad_01303,0,train,train
emscad_01304,0,train,train
emscad_01305,0,train,train
emscad_01306,0,test,test
emscad_01307,0,test,test
emscad_01308,0,test,test
emscad_01309,0,train,train
emscad_01310,0,train,train
emscad_01311,0,train,train
emscad_01312,0,train,validation
emscad_01313,0,train,train
emscad_01314,0,test,test
emscad_01315,0,train,validation
emscad_01316,0,train,train
emscad_01317,0,train,train
emscad_01318,0,test,test
emscad_01319,0,train,train
emscad_01320,0,train,validation
emscad_01321,0,test,test
emscad_01322,0,train,train
emscad_01323,0,test,test
emscad_01324,0,train,train
emscad_01325,0,train,train
emscad_01326,0,train,validation
emscad_01327,0,test,test
emscad_01328,0,train,train
emscad_01329,0,train,train
emscad_01330,0,train,train
emscad_01331,0,train,train
emscad_01332,0,train,train
emscad_01333,0,test,test
emscad_01334,0,train,train
emscad_01335,0,train,train
emscad_01336,0,train,train
emscad_01337,0,train,train
emscad_01338,0,test,test
emscad_01339,0,test,test
emscad_01340,0,train,validation
emscad_01341,0,test,test
emscad_01342,0,train,train
emscad_01343,0,train,validation
emscad_01344,0,train,train
emscad_01345,0,train,train
emscad_01346,0,test,test
emscad_01347,0,train,train
emscad_01348,0,train,train
emscad_01349,0,test,test
emscad_01350,0,train,train
emscad_01351,0,test,test
emscad_01352,0,train,train
emscad_01353,0,train,train
emscad_01354,0,train,train
emscad_01355,0,test,test
emscad_01356,0,train,train
emscad_01357,0,test,test
emscad_01358,0,train,train
emscad_01359,0,train,train
emscad_01360,0,train,train
emscad_01361,0,train,train
emscad_01362,0,test,test
emscad_01363,0,train,train
emscad_01364,0,test,test
emscad_01365,0,train,validation
emscad_01366,0,test,test
emscad_01367,0,train,train
emscad_01368,0,test,test
emscad_01369,0,train,train
emscad_01370,0,train,validation
emscad_01371,0,test,test
emscad_01372,0,train,train
emscad_01373,0,train,validation
emscad_01374,0,train,validation
emscad_01375,0,train,train
emscad_01376,0,train,train
emscad_01377,0,train,train
emscad_01378,0,train,train
emscad_01379,0,train,train
emscad_01380,0,test,test
emscad_01381,0,train,train
emscad_01382,0,train,train
emscad_01383,0,test,test
emscad_01384,0,train,train
emscad_01385,0,train,train
emscad_01386,0,train,train
emscad_01387,0,train,train
emscad_01388,0,train,train
emscad_01389,0,train,train
emscad_01390,0,train,train
emscad_01391,0,train,validation
emscad_01392,0,train,train
emscad_01393,0,train,train
emscad_01394,0,train,train
emscad_01395,0,train,train
emscad_01396,0,train,train
emscad_01397,0,train,validation
emscad_01398,0,train,train
emscad_01399,0,train,train
emscad_01400,0,train,train
emscad_01401,0,train,validation
emscad_01402,0,train,train
emscad_01403,0,train,train
emscad_01404,0,train,train
emscad_01405,0,train,train
emscad_01406,0,train,validation
emscad_01407,0,train,train
emscad_01408,1,train,train
emscad_01409,0,train,train
emscad_01410,0,train,validation
emscad_01411,0,train,train
emscad_01412,0,train,train
emscad_01413,0,test,test
emscad_01414,0,test,test
emscad_01415,0,test,test
emscad_01416,0,train,train
emscad_01417,0,train,train
emscad_01418,0,train,train
emscad_01419,0,train,train
emscad_01420,0,train,train
emscad_01421,1,train,train
emscad_01422,0,test,test
emscad_01423,0,test,test
emscad_01424,0,train,train
emscad_01425,0,train,train
emscad_01426,0,train,train
emscad_01427,0,test,test
emscad_01428,0,train,train
emscad_01429,0,test,test
emscad_01430,0,train,train
emscad_01431,0,train,train
emscad_01432,0,test,test
emscad_01433,0,train,train
emscad_01434,0,train,train
emscad_01435,0,train,validation
emscad_01436,0,train,train
emscad_01437,0,train,train
emscad_01438,0,train,train
emscad_01439,0,train,train
emscad_01440,0,test,test
emscad_01441,0,train,train
emscad_01442,0,train,train
emscad_01443,0,test,test
emscad_01444,0,train,train
emscad_01445,0,train,train
emscad_01446,0,train,train
emscad_01447,0,train,validation
emscad_01448,0,train,train
emscad_01449,0,train,train
emscad_01450,0,train,validation
emscad_01451,0,train,validation
emscad_01452,0,train,train
emscad_01453,0,train,train
emscad_01454,0,train,train
emscad_01455,0,train,train
emscad_01456,0,train,train
emscad_01457,0,test,test
emscad_01458,0,test,test
emscad_01459,0,train,train
emscad_01460,0,train,train
emscad_01461,0,train,train
emscad_01462,0,test,test
emscad_01463,0,train,train
emscad_01464,0,train,train
emscad_01465,0,train,train
emscad_01466,0,train,train
emscad_01467,0,train,train
emscad_01468,0,train,train
emscad_01469,0,test,test
emscad_01470,0,train,train
emscad_01471,0,train,train
emscad_01472,0,train,train
emscad_01473,0,test,test
emscad_01474,0,train,train
emscad_01475,0,train,train
emscad_01476,0,train,validation
emscad_01477,0,test,test
emscad_01478,0,train,train
emscad_01479,0,train,train
emscad_01480,0,train,train
emscad_01481,0,train,train
emscad_01482,0,train,train
emscad_01483,0,test,test
emscad_01484,0,train,train
emscad_01485,0,train,train
emscad_01486,0,test,test
emscad_01487,0,train,train
emscad_01488,0,test,test
emscad_01489,0,train,train
emscad_01490,0,test,test
emscad_01491,0,train,validation
emscad_01492,0,train,train
emscad_01493,0,train,train
emscad_01494,0,train,train
emscad_01495,1,train,train
emscad_01496,0,train,validation
emscad_01497,0,test,test
emscad_01498,0,train,train
emscad_01499,0,train,train
emscad_01500,0,train,train
emscad_01501,0,train,train
emscad_01502,0,train,train
emscad_01503,0,train,validation
emscad_01504,0,train,train
emscad_01505,0,train,train
emscad_01506,0,train,train
emscad_01507,0,train,train
emscad_01508,0,test,test
emscad_01509,0,train,train
emscad_01510,0,test,test
emscad_01511,0,test,test
emscad_01512,0,train,train
emscad_01513,0,train,validation
emscad_01514,0,train,train
emscad_01515,0,train,train
emscad_01516,0,train,validation
emscad_01517,0,train,train
emscad_01518,0,train,validation
emscad_01519,1,train,train
emscad_01520,0,train,train
emscad_01521,0,train,train
emscad_01522,0,train,validation
emscad_01523,0,train,validation
emscad_01524,0,test,test
emscad_01525,0,train,validation
emscad_01526,0,train,validation
emscad_01527,0,train,validation
emscad_01528,0,train,train
emscad_01529,0,train,train
emscad_01530,0,train,train
emscad_01531,0,train,train
emscad_01532,0,train,train
emscad_01533,0,train,train
emscad_01534,0,train,train
emscad_01535,0,test,test
emscad_01536,0,train,train
emscad_01537,0,test,test
emscad_01538,0,train,train
emscad_01539,0,train,validation
emscad_01540,0,test,test
emscad_01541,0,test,test
emscad_01542,0,test,test
emscad_01543,0,test,test
emscad_01544,0,test,test
emscad_01545,0,train,train
emscad_01546,0,train,train
emscad_01547,0,train,validation
emscad_01548,0,train,train
emscad_01549,0,train,train
emscad_01550,0,train,train
emscad_01551,0,train,train
emscad_01552,0,test,test
emscad_01553,0,test,test
emscad_01554,0,train,train
emscad_01555,0,train,train
emscad_01556,0,train,train
emscad_01557,0,train,validation
emscad_01558,0,train,train
emscad_01559,0,test,test
emscad_01560,0,train,train
emscad_01561,0,train,train
emscad_01562,0,train,train
emscad_01563,0,train,train
emscad_01564,0,test,test
emscad_01565,0,train,train
emscad_01566,0,test,test
emscad_01567,0,train,validation
emscad_01568,0,train,validation
emscad_01569,0,train,train
emscad_01570,0,train,train
emscad_01571,0,test,test
emscad_01572,0,train,validation
emscad_01573,0,train,train
emscad_01574,0,test,test
emscad_01575,0,train,validation
emscad_01576,0,train,validation
emscad_01577,0,train,train
emscad_01578,0,train,train
emscad_01579,0,train,train
emscad_01580,0,train,train
emscad_01581,0,test,test
emscad_01582,0,train,train
emscad_01583,0,train,validation
emscad_01584,0,train,train
emscad_01585,0,train,train
emscad_01586,0,test,test
emscad_01587,0,test,test
emscad_01588,0,train,train
emscad_01589,0,train,train
emscad_01590,0,train,validation
emscad_01591,0,test,test
emscad_01592,0,train,train
emscad_01593,0,train,train
emscad_01594,0,train,train
emscad_01595,0,train,train
emscad_01596,0,train,train
emscad_01597,0,test,test
emscad_01598,0,test,test
emscad_01599,0,train,train
emscad_01600,0,train,train
emscad_01601,0,train,train
emscad_01602,0,test,test
emscad_01603,0,test,test
emscad_01604,0,test,test
emscad_01605,0,test,test
emscad_01606,0,train,train
emscad_01607,0,train,train
emscad_01608,0,test,test
emscad_01609,0,train,train
emscad_01610,0,train,validation
emscad_01611,0,test,test
emscad_01612,0,train,train
emscad_01613,0,train,train
emscad_01614,0,test,test
emscad_01615,0,train,train
emscad_01616,0,train,train
emscad_01617,0,train,train
emscad_01618,0,test,test
emscad_01619,0,train,validation
emscad_01620,0,train,validation
emscad_01621,0,train,train
emscad_01622,0,train,validation
emscad_01623,0,train,train
emscad_01624,0,train,train
emscad_01625,0,train,train
emscad_01626,0,test,test
emscad_01627,0,train,train
emscad_01628,0,train,validation
emscad_01629,0,test,test
emscad_01630,0,train,train
emscad_01631,0,test,test
emscad_01632,0,train,validation
emscad_01633,0,test,test
emscad_01634,0,train,train
emscad_01635,0,train,validation
emscad_01636,0,train,train
emscad_01637,0,train,train
emscad_01638,0,train,train
emscad_01639,0,train,validation
